,Reporter country,Partner country,FLOW,Value,PeopleTrust,FamilyTrust,NeighborTrust,PersonalTrust,OtherCountryTrust,GDP,Country Trade Percent of GDP,English Rate,Bilateral Trust,Net FDI,Net FDI % GDP,Portfolio equity,PartnerGDP,Distance,Capital City,Law Origins,Rel_sim
1174,Italy,Estonia,IMP,110474931,0.365495153258,0.792198536417,0.291355961176,0.0419282963072,0.389589654148,2144338185064.6003,5.151936003819837e-05,0.69,,19531,0.9,17444,25904874312.3,1322.0,Tallinn,0.0,0.0647966369931
1175,Italy,Estonia,IMP,110474931,0.365495153258,0.792198536417,0.291355961176,0.0419282963072,0.389589654148,2144338185064.6003,5.151936003819837e-05,0.69,,19531,0.9,17444,25904874312.3,1322.0,Tallinn,0.0,0.0647966369931
1176,Italy,Slovenia,IMP,3306349331,0.365495153258,0.792198536417,0.291355961176,0.0419282963072,0.389589654148,2144338185064.6003,0.001541897334118682,0.69,,19531,0.9,17444,49416055609.2,304.0,Ljubljana,0.0,0.616019442597
1177,Italy,Slovenia,IMP,3306349331,0.365495153258,0.792198536417,0.291355961176,0.0419282963072,0.389589654148,2144338185064.6003,0.001541897334118682,0.69,,19531,0.9,17444,49416055609.2,304.0,Ljubljana,0.0,0.616019442597
1178,Luxembourg,Austria,IMP,142909757,,,,,,60130847623.6353,0.002376646307973002,0.63,0.642899714789,30075,50,256658,4.36343622435e+11,475.0,Vienna,0.0,0.478788
1179,Luxembourg,Austria,IMP,142909757,,,,,,60130847623.6353,0.002376646307973002,0.63,0.642899714789,30075,50,256658,4.36343622435e+11,475.0,Vienna,0.0,0.478788
1180,Luxembourg,Belgium,IMP,5873818900,,,,,,60130847623.6353,0.09768395311446118,0.63,0.50917276857,30075,50,256658,5.33382785676e+11,116.0,Brussels,1.0,0.46722
1181,Luxembourg,Belgium,IMP,5873818900,,,,,,60130847623.6353,0.09768395311446118,0.63,0.50917276857,30075,50,256658,5.33382785676e+11,116.0,Brussels,1.0,0.46722
1182,Luxembourg,Czech Republic,IMP,119202261,,,,,,60130847623.6353,0.001982381185545534,0.63,0.21295879465,30075,50,256658,2.05522871251e+11,372.0,Prague,0.0,0.2863382
1183,Luxembourg,Czech Republic,IMP,119202261,,,,,,60130847623.6353,0.001982381185545534,0.63,0.21295879465,30075,50,256658,2.05522871251e+11,372.0,Prague,0.0,0.2863382
1184,Luxembourg,Denmark,IMP,39302461,,,,,,60130847623.6353,0.0006536156158316251,0.63,0.659212003187,30075,50,256658,3.4195160773e+11,498.0,Copenhagen,0.0,0.0144
1185,Luxembourg,Denmark,IMP,39302461,,,,,,60130847623.6353,0.0006536156158316251,0.63,0.659212003187,30075,50,256658,3.4195160773e+11,498.0,Copenhagen,0.0,0.0144
1186,Luxembourg,Finland,IMP,41912117,,,,,,60130847623.6353,0.0006970152368769509,0.63,0.64056974817,30075,50,256658,2.70673584162e+11,1039.0,Helsinki,0.0,0.0520102249489
1187,Luxembourg,Finland,IMP,41912117,,,,,,60130847623.6353,0.0006970152368769509,0.63,0.64056974817,30075,50,256658,2.70673584162e+11,1039.0,Helsinki,0.0,0.0520102249489
1188,Luxembourg,France,IMP,3144787961,,,,,,60130847623.6353,0.05229907917951743,0.63,0.596543138737,30075,50,256658,2.82919203917e+12,179.0,Paris,1.0,0.411675101215
1189,Luxembourg,France,IMP,3144787961,,,,,,60130847623.6353,0.05229907917951743,0.63,0.596543138737,30075,50,256658,2.82919203917e+12,179.0,Paris,1.0,0.411675101215
1190,Luxembourg,Germany,IMP,5590618959,,,,,,60130847623.6353,0.09297422504322933,0.63,0.579880343648,30075,50,256658,3.85255616966e+12,374.0,Berlin,0.0,0.257438356164
1191,Luxembourg,Germany,IMP,5590618959,,,,,,60130847623.6353,0.09297422504322933,0.63,0.579880343648,30075,50,256658,3.85255616966e+12,374.0,Berlin,0.0,0.257438356164
1192,Luxembourg,Greece,IMP,4466437,,,,,,60130847623.6353,7.427863029564883e-05,0.63,0.374960089259,30075,50,256658,2.37592274371e+11,1186.0,Athens,0.0,0.0
1193,Luxembourg,Greece,IMP,4466437,,,,,,60130847623.6353,7.427863029564883e-05,0.63,0.374960089259,30075,50,256658,2.37592274371e+11,1186.0,Athens,0.0,0.0
1194,Luxembourg,Hungary,IMP,105707834,,,,,,60130847623.6353,0.001757963477608621,0.63,0.220504755581,30075,50,256658,1.37103927313e+11,608.0,Budapest,1.0,0.417249739854
1195,Luxembourg,Hungary,IMP,105707834,,,,,,60130847623.6353,0.001757963477608621,0.63,0.220504755581,30075,50,256658,1.37103927313e+11,608.0,Budapest,1.0,0.417249739854
1196,Luxembourg,Ireland,IMP,98571736,,,,,,60130847623.6353,0.0016392873191638654,0.63,0.43945310778,30075,50,256658,2.45920712756e+11,592.0,Dublin,0.0,0.612746
1197,Luxembourg,Ireland,IMP,98571736,,,,,,60130847623.6353,0.0016392873191638654,0.63,0.43945310778,30075,50,256658,2.45920712756e+11,592.0,Dublin,0.0,0.612746
1198,Luxembourg,Italy,IMP,568213914,,,,,,60130847623.6353,0.00944962421877877,0.63,0.469355235313,30075,50,256658,2.14433818506e+12,615.0,Rome,1.0,0.631300692384
1199,Luxembourg,Italy,IMP,568213914,,,,,,60130847623.6353,0.00944962421877877,0.63,0.469355235313,30075,50,256658,2.14433818506e+12,615.0,Rome,1.0,0.631300692384
1200,Luxembourg,Luxembourg,IMP,113083631,,,,,,60130847623.6353,0.0018806259261103587,0.63,0.956851426936,30075,50,256658,60130847623.6,,,,0.534793
1201,Luxembourg,Netherlands,IMP,873418753,,,,,,60130847623.6353,0.014525302528027063,0.63,0.670381285451,30075,50,256658,8.6950812548e+11,198.0,Amsterdam,1.0,0.308176535088
1202,Luxembourg,Netherlands,IMP,873418753,,,,,,60130847623.6353,0.014525302528027063,0.63,0.670381285451,30075,50,256658,8.6950812548e+11,198.0,Amsterdam,1.0,0.308176535088
1203,Luxembourg,Poland,IMP,238719866,,,,,,60130847623.6353,0.003970006667695263,0.63,0.192793217703,30075,50,256658,5.48003360279e+11,672.0,Warsaw,0.0,0.655889669007
1204,Luxembourg,Poland,IMP,238719866,,,,,,60130847623.6353,0.003970006667695263,0.63,0.192793217703,30075,50,256658,5.48003360279e+11,672.0,Warsaw,0.0,0.655889669007
1205,Luxembourg,Portugal,IMP,83573990,,,,,,60130847623.6353,0.0013898688161373936,0.63,0.496134816763,30075,50,256658,2.2958371149e+11,1065.0,Lisbon,0.0,0.574064
1206,Luxembourg,Portugal,IMP,83573990,,,,,,60130847623.6353,0.0013898688161373936,0.63,0.496134816763,30075,50,256658,2.2958371149e+11,1065.0,Lisbon,0.0,0.574064
1207,Luxembourg,Spain,IMP,258846350,,,,,,60130847623.6353,0.00430471813103557,0.63,0.54168536523,30075,50,256658,1.40430653606e+12,796.0,Madrid,1.0,0.601093829248
1208,Luxembourg,Spain,IMP,258846350,,,,,,60130847623.6353,0.00430471813103557,0.63,0.54168536523,30075,50,256658,1.40430653606e+12,796.0,Madrid,1.0,0.601093829248
1209,Luxembourg,Sweden,IMP,109848815,,,,,,60130847623.6353,0.0018268296447034008,0.63,0.664011740744,30075,50,256658,5.7059126616e+11,823.0,Stockholm,0.0,0.0892116788321
1210,Luxembourg,Sweden,IMP,109848815,,,,,,60130847623.6353,0.0018268296447034008,0.63,0.664011740744,30075,50,256658,5.7059126616e+11,823.0,Stockholm,0.0,0.0892116788321
1211,Luxembourg,United Kingdom,IMP,404886311,,,,,,60130847623.6353,0.006733420981094794,0.63,0.334251030132,30075,50,256658,2.94188553746e+12,305.0,London,0.0,0.222432969215
1212,Luxembourg,United Kingdom,IMP,404886311,,,,,,60130847623.6353,0.006733420981094794,0.63,0.334251030132,30075,50,256658,2.94188553746e+12,305.0,London,0.0,0.222432969215
1213,Luxembourg,Estonia,IMP,2943535,,,,,,60130847623.6353,4.8952162098626414e-05,0.63,,30075,50,256658,25904874312.3,1004.0,Tallinn,0.0,0.1371338
1214,Luxembourg,Estonia,IMP,2943535,,,,,,60130847623.6353,4.8952162098626414e-05,0.63,,30075,50,256658,25904874312.3,1004.0,Tallinn,0.0,0.1371338
1215,Luxembourg,Slovenia,IMP,19559244,,,,,,60130847623.6353,0.00032527803570013135,0.63,,30075,50,256658,49416055609.2,460.0,Ljubljana,0.0,0.526455083909
1216,Luxembourg,Slovenia,IMP,19559244,,,,,,60130847623.6353,0.00032527803570013135,0.63,,30075,50,256658,49416055609.2,460.0,Ljubljana,0.0,0.526455083909
1217,Netherlands,Austria,IMP,2637970556,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.003033865329944986,0.9,0.617175495013,525450,61.6,16922,4.36343622435e+11,582.0,Vienna,0.0,0.280686403509
1218,Netherlands,Austria,IMP,2637970556,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.003033865329944986,0.9,0.617175495013,525450,61.6,16922,4.36343622435e+11,582.0,Vienna,0.0,0.280686403509
1219,Netherlands,Belgium,IMP,48840352350,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.05617009308915202,0.9,0.679051597001,525450,61.6,16922,5.33382785676e+11,108.0,Brussels,1.0,0.294177631579
1220,Netherlands,Belgium,IMP,48840352350,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.05617009308915202,0.9,0.679051597001,525450,61.6,16922,5.33382785676e+11,108.0,Brussels,1.0,0.294177631579
1221,Netherlands,Czech Republic,IMP,6405712735,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0073670533342767046,0.9,0.41771982118,525450,61.6,16922,2.05522871251e+11,442.0,Prague,0.0,0.329001535088
1222,Netherlands,Czech Republic,IMP,6405712735,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0073670533342767046,0.9,0.41771982118,525450,61.6,16922,2.05522871251e+11,442.0,Prague,0.0,0.329001535088
1223,Netherlands,Denmark,IMP,4603423899,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.005294285083831038,0.9,0.880404618857,525450,61.6,16922,3.4195160773e+11,386.0,Copenhagen,0.0,0.110263157895
1224,Netherlands,Denmark,IMP,4603423899,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.005294285083831038,0.9,0.880404618857,525450,61.6,16922,3.4195160773e+11,386.0,Copenhagen,0.0,0.110263157895
1225,Netherlands,Finland,IMP,4428995047,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.005093678733081115,0.9,0.817065508259,525450,61.6,16922,2.70673584162e+11,934.0,Helsinki,0.0,0.178106949378
1226,Netherlands,Finland,IMP,4428995047,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.005093678733081115,0.9,0.817065508259,525450,61.6,16922,2.70673584162e+11,934.0,Helsinki,0.0,0.178106949378
1227,Netherlands,France,IMP,23080067919,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.02654382085992836,0.9,0.385831638263,525450,61.6,16922,2.82919203917e+12,267.0,Paris,1.0,0.341938791818
1228,Netherlands,France,IMP,23080067919,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.02654382085992836,0.9,0.385831638263,525450,61.6,16922,2.82919203917e+12,267.0,Paris,1.0,0.341938791818
1229,Netherlands,Germany,IMP,82885600185,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.09532469882235987,0.9,0.608701750817,525450,61.6,16922,3.85255616966e+12,359.0,Berlin,0.0,0.293071076664
1230,Netherlands,Germany,IMP,82885600185,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.09532469882235987,0.9,0.608701750817,525450,61.6,16922,3.85255616966e+12,359.0,Berlin,0.0,0.293071076664
1231,Netherlands,Greece,IMP,644342379,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0007410423895051132,0.9,0.368478924153,525450,61.6,16922,2.37592274371e+11,1346.0,Athens,0.0,0.0614495614035
1232,Netherlands,Greece,IMP,644342379,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0007410423895051132,0.9,0.368478924153,525450,61.6,16922,2.37592274371e+11,1346.0,Athens,0.0,0.0614495614035
1233,Netherlands,Hungary,IMP,2703812867,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0031095889592827027,0.9,0.413038621358,525450,61.6,16922,1.37103927313e+11,713.0,Budapest,1.0,0.300356445223
1234,Netherlands,Hungary,IMP,2703812867,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0031095889592827027,0.9,0.413038621358,525450,61.6,16922,1.37103927313e+11,713.0,Budapest,1.0,0.300356445223
1235,Netherlands,Ireland,IMP,6446514989,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.007413979007314509,0.9,0.591045178478,525450,61.6,16922,2.45920712756e+11,470.0,Dublin,0.0,0.277695175439
1236,Netherlands,Ireland,IMP,6446514989,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.007413979007314509,0.9,0.591045178478,525450,61.6,16922,2.45920712756e+11,470.0,Dublin,0.0,0.277695175439
1237,Netherlands,Italy,IMP,10525782624,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.012105444809024988,0.9,0.291459482095,525450,61.6,16922,2.14433818506e+12,807.0,Rome,1.0,0.30274762698
1238,Netherlands,Italy,IMP,10525782624,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.012105444809024988,0.9,0.291459482095,525450,61.6,16922,2.14433818506e+12,807.0,Rome,1.0,0.30274762698
1239,Netherlands,Luxembourg,IMP,993361436,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0011424406591385643,0.9,0.828886782891,525450,61.6,16922,60130847623.6,198.0,Luxembourg,1.0,0.308176535088
1240,Netherlands,Luxembourg,IMP,993361436,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0011424406591385643,0.9,0.828886782891,525450,61.6,16922,60130847623.6,198.0,Luxembourg,1.0,0.308176535088
1241,Netherlands,Poland,IMP,7477259818,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.008599413391186066,0.9,0.398541229393,525450,61.6,16922,5.48003360279e+11,680.0,Warsaw,0.0,0.281890628024
1242,Netherlands,Poland,IMP,7477259818,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.008599413391186066,0.9,0.398541229393,525450,61.6,16922,5.48003360279e+11,680.0,Warsaw,0.0,0.281890628024
1243,Netherlands,Portugal,IMP,2374350855,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0027306827681323575,0.9,0.587417627387,525450,61.6,16922,2.2958371149e+11,1159.0,Lisbon,0.0,0.266808114035
1244,Netherlands,Portugal,IMP,2374350855,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0027306827681323575,0.9,0.587417627387,525450,61.6,16922,2.2958371149e+11,1159.0,Lisbon,0.0,0.266808114035
1245,Netherlands,Spain,IMP,8570631247,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.009856873093930189,0.9,0.561987606574,525450,61.6,16922,1.40430653606e+12,921.0,Madrid,1.0,0.311796503092
1246,Netherlands,Spain,IMP,8570631247,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.009856873093930189,0.9,0.561987606574,525450,61.6,16922,1.40430653606e+12,921.0,Madrid,1.0,0.311796503092
1247,Netherlands,Sweden,IMP,9069674808,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.010430810871365407,0.9,0.868053496013,525450,61.6,16922,5.7059126616e+11,700.0,Stockholm,0.0,0.215907012056
1248,Netherlands,Sweden,IMP,9069674808,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.010430810871365407,0.9,0.868053496013,525450,61.6,16922,5.7059126616e+11,700.0,Stockholm,0.0,0.215907012056
1249,Netherlands,United Kingdom,IMP,35484365120,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.04080969927727925,0.9,0.617474864201,525450,61.6,16922,2.94188553746e+12,322.0,London,0.0,0.294229864632
1250,Netherlands,United Kingdom,IMP,35484365120,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.04080969927727925,0.9,0.617474864201,525450,61.6,16922,2.94188553746e+12,322.0,London,0.0,0.294229864632
1251,Netherlands,Estonia,IMP,295169081,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.00033946673107507696,0.9,,525450,61.6,16922,25904874312.3,907.0,Tallinn,0.0,0.259945394737
1252,Netherlands,Estonia,IMP,295169081,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.00033946673107507696,0.9,,525450,61.6,16922,25904874312.3,907.0,Tallinn,0.0,0.259945394737
1253,Netherlands,Slovenia,IMP,483094193,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0005555947999142306,0.9,,525450,61.6,16922,49416055609.2,615.0,Ljubljana,0.0,0.314017552519
1254,Netherlands,Slovenia,IMP,483094193,0.600418368336,0.0,0.388014502196,0.507795876739,0.406388626874,869508125480.255,0.0005555947999142306,0.9,,525450,61.6,16922,49416055609.2,615.0,Ljubljana,0.0,0.314017552519
1255,Poland,Austria,IMP,3924800569,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.007162000917297365,0.65,,12,0,2583,4.36343622435e+11,346.0,Vienna,1.0,0.586480441324
1256,Poland,Austria,IMP,3924800569,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.007162000917297365,0.65,,12,0,2583,4.36343622435e+11,346.0,Vienna,1.0,0.586480441324
1257,Poland,Belgium,IMP,5130093428,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.00936142695436844,0.65,,12,0,2583,5.33382785676e+11,721.0,Brussels,0.0,0.555416248746
1258,Poland,Belgium,IMP,5130093428,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.00936142695436844,0.65,,12,0,2583,5.33382785676e+11,721.0,Brussels,0.0,0.555416248746
1259,Poland,Czech Republic,IMP,7669558268,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.013995458465976794,0.65,,12,0,2583,2.05522871251e+11,322.0,Prague,1.0,0.192244734203
1260,Poland,Czech Republic,IMP,7669558268,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.013995458465976794,0.65,,12,0,2583,2.05522871251e+11,322.0,Prague,1.0,0.192244734203
1261,Poland,Denmark,IMP,2477641325,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.004521215570172289,0.65,,12,0,2583,3.4195160773e+11,418.0,Copenhagen,0.0,0.00641925777332
1262,Poland,Denmark,IMP,2477641325,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.004521215570172289,0.65,,12,0,2583,3.4195160773e+11,418.0,Copenhagen,0.0,0.00641925777332
1263,Poland,Finland,IMP,1589180396,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0028999464441075884,0.65,,12,0,2583,2.70673584162e+11,570.0,Helsinki,0.0,0.0117622807072
1264,Poland,Finland,IMP,1589180396,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0028999464441075884,0.65,,12,0,2583,2.70673584162e+11,570.0,Helsinki,0.0,0.0117622807072
1265,Poland,France,IMP,7752984824,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.014147695773349383,0.65,,12,0,2583,2.82919203917e+12,850.0,Paris,0.0,0.404645109417
1266,Poland,France,IMP,7752984824,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.014147695773349383,0.65,,12,0,2583,2.82919203917e+12,850.0,Paris,0.0,0.404645109417
1267,Poland,Germany,IMP,46076637583,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0840809398678581,0.65,,12,0,2583,3.85255616966e+12,322.0,Berlin,1.0,0.210930246709
1268,Poland,Germany,IMP,46076637583,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0840809398678581,0.65,,12,0,2583,3.85255616966e+12,322.0,Berlin,1.0,0.210930246709
1269,Poland,Greece,IMP,368667850,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0006727474258776911,0.65,,12,0,2583,2.37592274371e+11,994.0,Athens,1.0,0.0098294884654
1270,Poland,Greece,IMP,368667850,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0006727474258776911,0.65,,12,0,2583,2.37592274371e+11,994.0,Athens,1.0,0.0098294884654
1271,Poland,Hungary,IMP,3486782569,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.006362702898801599,0.65,,12,0,2583,1.37103927313e+11,339.0,Budapest,0.0,0.472074913607
1272,Poland,Hungary,IMP,3486782569,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.006362702898801599,0.65,,12,0,2583,1.37103927313e+11,339.0,Budapest,0.0,0.472074913607
1273,Poland,Ireland,IMP,1289798463,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.00235363239806306,0.65,,12,0,2583,2.45920712756e+11,1136.0,Dublin,0.0,0.825241725176
1274,Poland,Ireland,IMP,1289798463,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.00235363239806306,0.65,,12,0,2583,2.45920712756e+11,1136.0,Dublin,0.0,0.825241725176
1275,Poland,Italy,IMP,10029393360,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.01830170047660735,0.65,,12,0,2583,2.14433818506e+12,818.0,Rome,0.0,0.831357574206
1276,Poland,Italy,IMP,10029393360,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.01830170047660735,0.65,,12,0,2583,2.14433818506e+12,818.0,Rome,0.0,0.831357574206
1277,Poland,Luxembourg,IMP,432275671,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0007888193801949416,0.65,,12,0,2583,60130847623.6,672.0,Luxembourg,0.0,0.655889669007
1278,Poland,Luxembourg,IMP,432275671,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0007888193801949416,0.65,,12,0,2583,60130847623.6,672.0,Luxembourg,0.0,0.655889669007
1279,Poland,Netherlands,IMP,8979138100,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.016385188031381913,0.65,,12,0,2583,8.6950812548e+11,680.0,Amsterdam,0.0,0.281890628024
1280,Poland,Netherlands,IMP,8979138100,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.016385188031381913,0.65,,12,0,2583,8.6950812548e+11,680.0,Amsterdam,0.0,0.281890628024
1281,Poland,Portugal,IMP,509824559,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0009303310818029808,0.65,,12,0,2583,2.2958371149e+11,1716.0,Lisbon,1.0,0.769370110331
1282,Poland,Portugal,IMP,509824559,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0009303310818029808,0.65,,12,0,2583,2.2958371149e+11,1716.0,Lisbon,1.0,0.769370110331
1283,Poland,Spain,IMP,4140960242,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.007556450456603039,0.65,,12,0,2583,1.40430653606e+12,1424.0,Madrid,0.0,0.769046785326
1284,Poland,Spain,IMP,4140960242,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.007556450456603039,0.65,,12,0,2583,1.40430653606e+12,1424.0,Madrid,0.0,0.769046785326
1285,Poland,Sweden,IMP,4212047115,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.007686170232342759,0.65,,12,0,2583,5.7059126616e+11,504.0,Stockholm,0.0,0.0269892053637
1286,Poland,Sweden,IMP,4212047115,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.007686170232342759,0.65,,12,0,2583,5.7059126616e+11,504.0,Stockholm,0.0,0.0269892053637
1287,Poland,United Kingdom,IMP,5246601881,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.009574032316752877,0.65,,12,0,2583,2.94188553746e+12,901.0,London,0.0,0.142467123316
1288,Poland,United Kingdom,IMP,5246601881,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.009574032316752877,0.65,,12,0,2583,2.94188553746e+12,901.0,London,0.0,0.142467123316
1289,Poland,Estonia,IMP,179063317,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.00032675587410421335,0.65,,12,0,2583,25904874312.3,519.0,Tallinn,0.0,0.0138186559679
1290,Poland,Estonia,IMP,179063317,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.00032675587410421335,0.65,,12,0,2583,25904874312.3,519.0,Tallinn,0.0,0.0138186559679
1291,Poland,Slovenia,IMP,751309099,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0013709935986843914,0.65,,12,0,2583,49416055609.2,518.0,Ljubljana,1.0,0.637035489489
1292,Poland,Slovenia,IMP,751309099,0.22088476179,0.410415691614,0.347188822053,0.298549421008,0.429297318959,548003360278.967,0.0013709935986843914,0.65,,12,0,2583,49416055609.2,518.0,Ljubljana,1.0,0.637035489489
1293,Portugal,Austria,IMP,361368261,,,,,,229583711490.434,0.0015740152411250527,0.62,0.173628875021,10133,4.5,785,4.36343622435e+11,1430.0,Vienna,1.0,0.51396
1294,Portugal,Austria,IMP,361368261,,,,,,229583711490.434,0.0015740152411250527,0.62,0.173628875021,10133,4.5,785,4.36343622435e+11,1430.0,Vienna,1.0,0.51396
1295,Portugal,Belgium,IMP,1897925347,,,,,,229583711490.434,0.008266811851236582,0.62,0.225693539125,10133,4.5,785,5.33382785676e+11,1065.0,Brussels,0.0,0.49047
1296,Portugal,Belgium,IMP,1897925347,,,,,,229583711490.434,0.008266811851236582,0.62,0.225693539125,10133,4.5,785,5.33382785676e+11,1065.0,Brussels,0.0,0.49047
1297,Portugal,Czech Republic,IMP,420990908,,,,,,229583711490.434,0.0018337141832361278,0.62,0.0,10133,4.5,785,2.05522871251e+11,1396.0,Prague,1.0,0.1961176
1298,Portugal,Czech Republic,IMP,420990908,,,,,,229583711490.434,0.0018337141832361278,0.62,0.0,10133,4.5,785,2.05522871251e+11,1396.0,Prague,1.0,0.1961176
1299,Portugal,Denmark,IMP,339978238,,,,,,229583711490.434,0.0014808465103769602,0.62,0.249407506116,10133,4.5,785,3.4195160773e+11,1541.0,Copenhagen,0.0,0.0264
1300,Portugal,Denmark,IMP,339978238,,,,,,229583711490.434,0.0014808465103769602,0.62,0.249407506116,10133,4.5,785,3.4195160773e+11,1541.0,Copenhagen,0.0,0.0264
